fault_id,source_dataset,scenario_id,fault_type_raw,fault_type_cn,fault_level,affected_kpis,start_time,end_time,station_id,fault_longitude,fault_latitude,truth_longitude,truth_latitude,localization_error_m,diagnosis_text
KG_ID_QY3PGVCD11,Kaggle5GRootCause,ID_QY3PGVCD11,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:08:35.000000,2025-05-07 11:08:44.000000,KG_0033164_14_129,128.1897,32.581064,128.18906,32.580982,60.606875,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_9BJFW80OOP,Kaggle5GRootCause,ID_9BJFW80OOP,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:19:52.000000,2025-05-07 14:20:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18644,32.584389,58.110085,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_WN5YHB3F1Q,Kaggle5GRootCause,ID_WN5YHB3F1Q,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:22:16.000000,2025-05-07 16:22:25.000000,KG_0033164_27_71,128.18875,32.580763,128.18915,32.58094,42.815872,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_9S50MWPIL0,Kaggle5GRootCause,ID_9S50MWPIL0,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:40:02.000000,2025-05-07 13:40:11.000000,KG_0033918_24_983,128.19589,32.582839,128.19401,32.582274,186.53157,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_799BA4RVA0,Kaggle5GRootCause,ID_799BA4RVA0,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:17:12.000000,2025-05-07 14:17:21.000000,KG_0033164_4_330,128.18692,32.584056,128.18644,32.584389,58.110085,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_9X3L9NA7RF,Kaggle5GRootCause,ID_9X3L9NA7RF,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:14:22.000000,2025-05-07 15:14:31.000000,KG_0033317_13_217,128.18733,32.582315,128.18687,32.580634,191.82337,复核服务小区下倾角，优化远端覆盖。
KG_ID_ZHLQ6CL1BW,Kaggle5GRootCause,ID_ZHLQ6CL1BW,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:34:45.000000,2025-05-07 11:34:54.000000,KG_0033918_27_412,128.1917,32.581425,128.19196,32.582497,121.59934,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_PJ5RKGU22K,Kaggle5GRootCause,ID_PJ5RKGU22K,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:30:35.000000,2025-05-07 11:30:44.000000,KG_0033917_15_482,128.19507,32.580479,128.19514,32.579913,63.32719,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_JC1POIXNHT,Kaggle5GRootCause,ID_JC1POIXNHT,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:28:15.000000,2025-05-07 11:28:24.000000,KG_0033918_25_477,128.19336,32.582351,128.19364,32.58222,29.770074,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_E1XIDVCV5J,Kaggle5GRootCause,ID_E1XIDVCV5J,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:33:02.000000,2025-05-07 14:33:11.000000,KG_0033237_4_596,128.18798,32.585541,128.18801,32.585869,36.564013,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_BB3PJ3PG5Z,Kaggle5GRootCause,ID_BB3PJ3PG5Z,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:32:06.000000,2025-05-07 16:32:15.000000,KG_0033164_29_185,128.18483,32.581754,128.1853,32.581601,47.802184,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_4VWLNZHAQA,Kaggle5GRootCause,ID_4VWLNZHAQA,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:21:42.000000,2025-05-07 13:21:51.000000,KG_0033918_52_696,128.19235,32.582727,128.19219,32.582553,24.736512,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_KZHJRFWUFI,Kaggle5GRootCause,ID_KZHJRFWUFI,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:52:15.000000,2025-05-07 11:52:24.000000,KG_0034038_4_712,128.18855,32.579976,128.18803,32.579094,109.63104,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_3SVYXO9G3X,Kaggle5GRootCause,ID_3SVYXO9G3X,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:08:52.000000,2025-05-07 14:09:01.000000,KG_0033164_12_151,128.18962,32.583204,128.18985,32.583456,35.147836,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_8ZMEV1ZBOE,Kaggle5GRootCause,ID_8ZMEV1ZBOE,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:40:52.000000,2025-05-07 13:41:01.000000,KG_0033918_29_432,128.19634,32.584342,128.19399,32.584551,221.52902,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_I54DUSU9UW,Kaggle5GRootCause,ID_I54DUSU9UW,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:26:16.000000,2025-05-07 16:26:25.000000,KG_0034038_26_394,128.18677,32.576521,128.18679,32.576813,32.512942,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_68RGYAEXRZ,Kaggle5GRootCause,ID_68RGYAEXRZ,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:20:32.000000,2025-05-07 14:20:41.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_97LJDF1AOX,Kaggle5GRootCause,ID_97LJDF1AOX,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:35:15.000000,2025-05-07 11:35:24.000000,KG_0033918_25_477,128.19278,32.581111,128.19388,32.582255,163.63295,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_EW5K00SRE5,Kaggle5GRootCause,ID_EW5K00SRE5,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:35:15.000000,2025-05-07 11:35:24.000000,KG_0033918_25_477,128.19278,32.581111,128.19388,32.582255,163.63295,复核服务小区下倾角，优化远端覆盖。
KG_ID_DAQP8R47CA,Kaggle5GRootCause,ID_DAQP8R47CA,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:29:25.000000,2025-05-07 11:29:34.000000,KG_0033918_25_477,128.19475,32.581134,128.19389,32.582256,148.80651,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_MX36D43BEG,Kaggle5GRootCause,ID_MX36D43BEG,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:33:35.000000,2025-05-07 11:33:44.000000,KG_0034039_3_498,128.1915,32.580498,128.19232,32.578819,201.73982,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_892P2YXGMY,Kaggle5GRootCause,ID_892P2YXGMY,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:22:02.000000,2025-05-07 13:22:11.000000,KG_0033918_26_338,128.1913,32.582801,128.19213,32.582522,83.853123,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_HT22VXUBZI,Kaggle5GRootCause,ID_HT22VXUBZI,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:08:52.000000,2025-05-07 14:09:01.000000,KG_0033164_12_151,128.18962,32.583204,128.18985,32.583456,35.147836,复核服务小区下倾角，优化远端覆盖。
KG_ID_R52GHJ6U6P,Kaggle5GRootCause,ID_R52GHJ6U6P,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:44:46.000000,2025-05-07 16:44:55.000000,KG_0034038_24_284,128.18574,32.57867,128.1872,32.577839,165.54408,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_MDBYN4TH9Z,Kaggle5GRootCause,ID_MDBYN4TH9Z,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:45:46.000000,2025-05-07 16:45:55.000000,KG_0033317_1_567,128.18338,32.578381,128.18429,32.579836,182.76624,复核服务小区下倾角，优化远端覆盖。
KG_ID_P2DYOZ7869,Kaggle5GRootCause,ID_P2DYOZ7869,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:41:06.000000,2025-05-07 16:41:15.000000,KG_0034038_28_729,128.18679,32.577286,128.18668,32.57686,48.456825,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_ITWWVYD30B,Kaggle5GRootCause,ID_ITWWVYD30B,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:27:26.000000,2025-05-07 16:27:35.000000,KG_0034038_24_284,128.18676,32.577679,128.18733,32.577857,56.369134,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_NGDDTY1ATZ,Kaggle5GRootCause,ID_NGDDTY1ATZ,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:22:16.000000,2025-05-07 16:22:25.000000,KG_0033164_27_71,128.18875,32.580763,128.18915,32.58094,42.815872,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_320W88ORSU,Kaggle5GRootCause,ID_320W88ORSU,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:51:32.000000,2025-05-07 13:51:41.000000,KG_0033918_29_432,128.19433,32.585375,128.19388,32.584535,102.41011,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_GWO512EZK2,Kaggle5GRootCause,ID_GWO512EZK2,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:24:06.000000,2025-05-07 16:24:15.000000,KG_0034038_0_357,128.18755,32.577655,128.18741,32.577965,36.840187,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_H7K7GA1FJJ,Kaggle5GRootCause,ID_H7K7GA1FJJ,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:48:22.000000,2025-05-07 13:48:31.000000,KG_0033918_52_696,128.19257,32.583448,128.19217,32.58255,106.48308,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_W8A4TQ7R6K,Kaggle5GRootCause,ID_W8A4TQ7R6K,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:46:42.000000,2025-05-07 14:46:51.000000,KG_0034038_4_712,128.18744,32.579639,128.18818,32.579116,90.273822,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_KEZVYSZE5D,Kaggle5GRootCause,ID_KEZVYSZE5D,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:24:12.000000,2025-05-07 14:24:21.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_V2P18XZE82,Kaggle5GRootCause,ID_V2P18XZE82,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:17:52.000000,2025-05-07 14:18:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_TLU4OGWQSG,Kaggle5GRootCause,ID_TLU4OGWQSG,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:30:06.000000,2025-05-07 16:30:15.000000,KG_0034038_26_394,128.18618,32.57668,128.18667,32.576796,48.075755,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_7Y74CG2K36,Kaggle5GRootCause,ID_7Y74CG2K36,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:28:36.000000,2025-05-07 16:28:45.000000,KG_0034038_2_258,128.18773,32.578877,128.18793,32.579049,27.17611,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_HU7M3P8JIF,Kaggle5GRootCause,ID_HU7M3P8JIF,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:40:52.000000,2025-05-07 13:41:01.000000,KG_0033918_29_432,128.19634,32.584342,128.19399,32.584551,221.52902,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_ZOJDLI4PTJ,Kaggle5GRootCause,ID_ZOJDLI4PTJ,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:52:55.000000,2025-05-07 11:53:04.000000,KG_0033164_14_129,128.19,32.580962,128.1892,32.581002,75.59332,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_U3XAD0F4YW,Kaggle5GRootCause,ID_U3XAD0F4YW,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:56:32.000000,2025-05-07 14:56:41.000000,KG_0033164_29_185,128.18451,32.581307,128.18535,32.581607,85.439065,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_5WQG0V2TOC,Kaggle5GRootCause,ID_5WQG0V2TOC,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:34:46.000000,2025-05-07 16:34:55.000000,KG_0033164_27_71,128.1886,32.580402,128.18926,32.580956,87.385654,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_I5Y90BKPRT,Kaggle5GRootCause,ID_I5Y90BKPRT,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:52:12.000000,2025-05-07 14:52:21.000000,KG_0033317_16_764,128.18643,32.579884,128.18684,32.580693,97.868815,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_12YOMV0TJ1,Kaggle5GRootCause,ID_12YOMV0TJ1,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:51:45.000000,2025-05-07 11:51:54.000000,KG_0034038_4_712,128.18838,32.57945,128.18791,32.579077,60.543895,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_3POCLJQCWH,Kaggle5GRootCause,ID_3POCLJQCWH,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:23:56.000000,2025-05-07 16:24:05.000000,KG_0034038_2_258,128.18789,32.578533,128.18791,32.579046,57.097317,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_XH3WWZBRFA,Kaggle5GRootCause,ID_XH3WWZBRFA,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:49:32.000000,2025-05-07 13:49:41.000000,KG_0033918_53_688,128.19316,32.585701,128.19307,32.586449,83.602034,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_O3Z1LTLAMJ,Kaggle5GRootCause,ID_O3Z1LTLAMJ,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:49:55.000000,2025-05-07 11:50:04.000000,KG_0033166_26_170,128.19007,32.57544,128.19063,32.575436,52.822247,复核服务小区下倾角，优化远端覆盖。
KG_ID_1J9OUP8BJ0,Kaggle5GRootCause,ID_1J9OUP8BJ0,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:52:42.000000,2025-05-07 13:52:51.000000,KG_0033918_38_226,128.19658,32.585463,128.19552,32.586061,119.25809,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_XT68QBKYXD,Kaggle5GRootCause,ID_XT68QBKYXD,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:32:12.000000,2025-05-07 13:32:21.000000,KG_0033237_15_333,128.19102,32.585377,128.19057,32.586619,144.53377,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_N54WTM6437,Kaggle5GRootCause,ID_N54WTM6437,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:06:32.000000,2025-05-07 15:06:41.000000,KG_0033317_13_217,128.18742,32.582698,128.18694,32.580643,232.90562,复核服务小区下倾角，优化远端覆盖。
KG_ID_3F256H9ZR8,Kaggle5GRootCause,ID_3F256H9ZR8,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:22:42.000000,2025-05-07 13:22:51.000000,KG_0033164_12_151,128.19042,32.583549,128.19004,32.583484,35.893666,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_WF80WYJWX2,Kaggle5GRootCause,ID_WF80WYJWX2,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:59:42.000000,2025-05-07 13:59:51.000000,KG_0033918_28_400,128.19205,32.584459,128.1936,32.584488,145.88825,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_CW60JTHSBE,Kaggle5GRootCause,ID_CW60JTHSBE,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:25:52.000000,2025-05-07 14:26:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_283XFL3I1E,Kaggle5GRootCause,ID_283XFL3I1E,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:27:35.000000,2025-05-07 11:27:44.000000,KG_0033918_25_477,128.19439,32.581365,128.19412,32.58229,105.80757,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_E3D5ONNLAA,Kaggle5GRootCause,ID_E3D5ONNLAA,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:49:05.000000,2025-05-07 11:49:14.000000,KG_0033166_26_170,128.19045,32.57552,128.19071,32.575448,25.875852,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_BMTTJ9KN17,Kaggle5GRootCause,ID_BMTTJ9KN17,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:49:22.000000,2025-05-07 13:49:31.000000,KG_0033918_53_688,128.19301,32.585431,128.19302,32.586442,112.42709,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_3QF1QG1TNB,Kaggle5GRootCause,ID_3QF1QG1TNB,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:09:32.000000,2025-05-07 15:09:41.000000,KG_0033317_16_764,128.18614,32.581129,128.187,32.580716,93.491057,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_W8EZA66HXZ,Kaggle5GRootCause,ID_W8EZA66HXZ,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:30:55.000000,2025-05-07 11:31:04.000000,KG_0033917_15_482,128.19468,32.580183,128.19467,32.579844,37.680298,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_G91KONEC6N,Kaggle5GRootCause,ID_G91KONEC6N,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:31:16.000000,2025-05-07 16:31:25.000000,KG_0033317_1_567,128.18345,32.579587,128.18438,32.579849,91.837119,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_UES1HWN1PO,Kaggle5GRootCause,ID_UES1HWN1PO,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:18:02.000000,2025-05-07 15:18:11.000000,KG_0033164_24_368,128.18871,32.582009,128.18892,32.58177,33.069091,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_8O250SRTPC,Kaggle5GRootCause,ID_8O250SRTPC,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:38:12.000000,2025-05-07 13:38:21.000000,KG_0033918_24_983,128.19466,32.582902,128.1936,32.582214,125.58554,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_H5MZI5Z11C,Kaggle5GRootCause,ID_H5MZI5Z11C,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:32:12.000000,2025-05-07 14:32:21.000000,KG_0033164_5_591,128.18712,32.585258,128.18654,32.585892,89.01046,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_MSN7CH5PAX,Kaggle5GRootCause,ID_MSN7CH5PAX,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:22:02.000000,2025-05-07 13:22:11.000000,KG_0033918_26_338,128.1913,32.582801,128.19231,32.582548,98.858815,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_66SV1CRPOH,Kaggle5GRootCause,ID_66SV1CRPOH,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:10:12.000000,2025-05-07 14:10:21.000000,KG_0033164_4_330,128.18767,32.584109,128.18621,32.584355,139.50899,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_Z9VY3D7G8B,Kaggle5GRootCause,ID_Z9VY3D7G8B,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:02:22.000000,2025-05-07 15:02:31.000000,KG_0033317_16_764,128.18589,32.580453,128.18684,32.580692,92.691174,复核服务小区下倾角，优化远端覆盖。
KG_ID_9G1LWOSEUT,Kaggle5GRootCause,ID_9G1LWOSEUT,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:42:55.000000,2025-05-07 11:43:04.000000,KG_0033166_17_95,128.1899,32.578076,128.18988,32.577606,52.333818,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_C93IW1SRUV,Kaggle5GRootCause,ID_C93IW1SRUV,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:23:05.000000,2025-05-07 11:23:14.000000,KG_0033918_25_477,128.19378,32.581593,128.1938,32.582244,72.381287,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_XXQP8LSMTU,Kaggle5GRootCause,ID_XXQP8LSMTU,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:33:06.000000,2025-05-07 16:33:15.000000,KG_0033164_4_330,128.18643,32.582635,128.18645,32.584389,194.99565,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_IMIK3RBA2H,Kaggle5GRootCause,ID_IMIK3RBA2H,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:37:02.000000,2025-05-07 14:37:11.000000,KG_0033237_24_502,128.19007,32.585557,128.18956,32.585975,66.508916,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_8K139HCK75,Kaggle5GRootCause,ID_8K139HCK75,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:35:35.000000,2025-05-07 11:35:44.000000,KG_0033918_25_477,128.1931,32.581003,128.1939,32.582258,158.79902,复核服务小区下倾角，优化远端覆盖。
KG_ID_6IRTVD3SCX,Kaggle5GRootCause,ID_6IRTVD3SCX,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:18:02.000000,2025-05-07 14:18:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_JLWAABNHLS,Kaggle5GRootCause,ID_JLWAABNHLS,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:28:32.000000,2025-05-07 14:28:41.000000,KG_0033164_4_330,128.18721,32.584346,128.18615,32.584347,99.370702,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_XVR998TO6T,Kaggle5GRootCause,ID_XVR998TO6T,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:35:12.000000,2025-05-07 13:35:21.000000,KG_0033918_53_688,128.19408,32.586475,128.19347,32.586508,57.340886,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_B6OADFS2FM,Kaggle5GRootCause,ID_B6OADFS2FM,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:42:26.000000,2025-05-07 16:42:35.000000,KG_0033317_29_649,128.18485,32.57826,128.18585,32.577144,155.48339,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_TTJMDXGV37,Kaggle5GRootCause,ID_TTJMDXGV37,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:36:56.000000,2025-05-07 16:37:05.000000,KG_0033164_27_71,128.18854,32.580214,128.18921,32.580948,102.98449,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_I6SY1QF7ZL,Kaggle5GRootCause,ID_I6SY1QF7ZL,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:46:02.000000,2025-05-07 13:46:11.000000,KG_0033916_27_44,128.19662,32.582743,128.19709,32.582192,75.161614,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_RWDF855YXP,Kaggle5GRootCause,ID_RWDF855YXP,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:23:12.000000,2025-05-07 15:23:21.000000,KG_0034038_4_712,128.1882,32.579444,128.18793,32.579079,48.05209,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_TDJESINKT4,Kaggle5GRootCause,ID_TDJESINKT4,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:41:32.000000,2025-05-07 14:41:41.000000,KG_0033164_12_151,128.1886,32.584225,128.18973,32.583438,136.93233,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_VBRK36CAUS,Kaggle5GRootCause,ID_VBRK36CAUS,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:18:02.000000,2025-05-07 14:18:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18644,32.584389,39.597761,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_Z3TJE8LR36,Kaggle5GRootCause,ID_Z3TJE8LR36,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:18:05.000000,2025-05-07 11:18:14.000000,KG_0033164_14_129,128.19113,32.58094,128.18943,32.581036,159.19228,重新规划 PCI，消除 PCI mod 30 冲突。
