location_sample_id,scenario_id,timestamp,longitude,latitude,serving_pci,rsrp,sinr,throughput_mbps,rb_num,gps_speed_kmh,nearest_station_id,nearest_station_distance_m,root_cause,fault_type_cn
LOC_ID_0Z69LZ2O3Z_08,ID_0Z69LZ2O3Z,2025-05-07 15:01:20.000000,128.18544,32.580664,764,-81.34,8.81,842.52,211.22,24,KG_0033317_16_764,119.84424,C1,信号中断/覆盖退化
LOC_ID_0Z69LZ2O3Z_09,ID_0Z69LZ2O3Z,2025-05-07 15:01:21.000000,128.18544,32.580664,764,-78.05,9.13,830.55,211.28,3,KG_0033317_16_764,119.28209,C1,信号中断/覆盖退化
LOC_ID_1WQ15SRRSV_00,ID_1WQ15SRRSV,2025-05-07 16:23:16.000000,128.18816,32.579174,712,-87.64,14.53,1591.26,211.16,13,KG_0034038_4_712,26.989671,C3,信道干扰
LOC_ID_1WQ15SRRSV_01,ID_1WQ15SRRSV,2025-05-07 16:23:17.000000,128.18816,32.579174,712,-85.4,12.68,1540.5,211,31,KG_0034038_4_712,26.989671,C3,信道干扰
LOC_ID_1WQ15SRRSV_02,ID_1WQ15SRRSV,2025-05-07 16:23:18.000000,128.18816,32.579174,712,-88.06,12.15,1533.67,211.32,38,KG_0034038_4_712,26.989671,C3,信道干扰
LOC_ID_1WQ15SRRSV_03,ID_1WQ15SRRSV,2025-05-07 16:23:19.000000,128.18816,32.579174,712,-85.86,13.04,1503.24,211.47,3,KG_0034038_4_712,26.989671,C3,信道干扰
LOC_ID_1WQ15SRRSV_04,ID_1WQ15SRRSV,2025-05-07 16:23:20.000000,128.18816,32.579174,712,-88.13,14.83,491,210.53,12,KG_0034038_4_712,26.989671,C3,信道干扰
LOC_ID_1WQ15SRRSV_05,ID_1WQ15SRRSV,2025-05-07 16:23:21.000000,128.18776,32.578826,712,-87.69,13.88,436.34,211.03,38,KG_0034038_4_712,30.518522,C3,信道干扰
LOC_ID_1WQ15SRRSV_06,ID_1WQ15SRRSV,2025-05-07 16:23:22.000000,128.18816,32.579174,258,-88.95,13.82,691.28,210.94,26,KG_0034038_2_258,27.78784,C3,信道干扰
LOC_ID_1WQ15SRRSV_07,ID_1WQ15SRRSV,2025-05-07 16:23:23.000000,128.18816,32.579174,258,-87.2,13.16,675.2,211.22,8,KG_0034038_2_258,27.78784,C3,信道干扰
LOC_ID_1WQ15SRRSV_08,ID_1WQ15SRRSV,2025-05-07 16:23:24.000000,128.18816,32.579174,258,-87.75,13.71,1301.58,210.7,4,KG_0034038_2_258,27.78784,C3,信道干扰
LOC_ID_1WQ15SRRSV_09,ID_1WQ15SRRSV,2025-05-07 16:23:25.000000,128.18816,32.579174,258,-86.34,18.61,1447.25,210.86,28,KG_0034038_2_258,27.78784,C3,信道干扰
LOC_ID_L6T63DWYMG_00,ID_L6T63DWYMG,2025-05-07 13:57:02.000000,128.1932,32.584475,400,-73.16,21.25,1053.11,210.32,29,KG_0033918_28_400,63.599607,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_01,ID_L6T63DWYMG,2025-05-07 13:57:03.000000,128.19318,32.584426,498,-83.24,7.82,473.12,210.47,14,KG_0034039_3_498,2640.1875,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_02,ID_L6T63DWYMG,2025-05-07 13:57:04.000000,128.19317,32.584369,498,-83.09,10.01,477.56,209.33,33,KG_0034039_3_498,2639.9906,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_03,ID_L6T63DWYMG,2025-05-07 13:57:05.000000,128.19316,32.584308,498,-86.17,8.16,424.08,210.07,12,KG_0034039_3_498,2639.0656,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_04,ID_L6T63DWYMG,2025-05-07 13:57:06.000000,128.19315,32.584258,498,-87.78,5.83,418.18,210.26,7,KG_0034039_3_498,2638.3605,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_05,ID_L6T63DWYMG,2025-05-07 13:57:07.000000,128.19314,32.584209,432,-84.76,18.45,794.94,198.62,28,KG_0033918_29_432,80.55474,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_06,ID_L6T63DWYMG,2025-05-07 13:57:08.000000,128.19313,32.584179,432,-76.83,16.67,769.29,191.64,32,KG_0033918_29_432,82.697256,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_07,ID_L6T63DWYMG,2025-05-07 13:57:09.000000,128.19313,32.58416,432,-77.44,14.67,874.62,211.45,9,KG_0033918_29_432,83.737535,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_08,ID_L6T63DWYMG,2025-05-07 13:57:10.000000,128.19312,32.584137,432,-78.21,15.66,819,194.6,10,KG_0033918_29_432,85.689205,C2,信号中断/覆盖退化
LOC_ID_L6T63DWYMG_09,ID_L6T63DWYMG,2025-05-07 13:57:11.000000,128.19312,32.584118,432,-77.3,16.36,754.42,207.8,9,KG_0033918_29_432,86.807326,C2,信号中断/覆盖退化
LOC_ID_I48S4IYBZQ_00,ID_I48S4IYBZQ,2025-05-07 14:08:52.000000,128.18967,32.583316,151,-78.21,21.14,769.23,210.12,3,KG_0033164_12_151,23.158684,C4,信道干扰
LOC_ID_I48S4IYBZQ_01,ID_I48S4IYBZQ,2025-05-07 14:08:53.000000,128.18966,32.583285,151,-84.73,15.6,893.79,210.52,24,KG_0033164_12_151,26.047069,C4,信道干扰
LOC_ID_I48S4IYBZQ_02,ID_I48S4IYBZQ,2025-05-07 14:08:54.000000,128.18965,32.583259,151,-88.3,12.44,695.66,197.43,32,KG_0033164_12_151,29.133562,C4,信道干扰
LOC_ID_I48S4IYBZQ_03,ID_I48S4IYBZQ,2025-05-07 14:08:55.000000,128.18964,32.583228,151,-82.96,11.31,1064.78,189.78,14,KG_0033164_12_151,32.20697,C4,信道干扰
LOC_ID_I48S4IYBZQ_04,ID_I48S4IYBZQ,2025-05-07 14:08:56.000000,128.18963,32.583197,151,-82.62,12.01,722.07,201.77,18,KG_0033164_12_151,35.415981,C4,信道干扰
LOC_ID_I48S4IYBZQ_05,ID_I48S4IYBZQ,2025-05-07 14:08:57.000000,128.18962,32.583178,151,-86.24,10.55,167.94,196.58,35,KG_0033164_12_151,37.897774,C4,信道干扰
LOC_ID_I48S4IYBZQ_06,ID_I48S4IYBZQ,2025-05-07 14:08:58.000000,128.18961,32.583156,151,-86.76,10.84,98.32,190.99,1,KG_0033164_12_151,40.334783,C4,信道干扰
LOC_ID_I48S4IYBZQ_07,ID_I48S4IYBZQ,2025-05-07 14:08:59.000000,128.1896,32.583148,71,-88.94,13.04,176.43,204.67,21,KG_0033164_27_71,255.69506,C4,信道干扰
LOC_ID_I48S4IYBZQ_08,ID_I48S4IYBZQ,2025-05-07 14:09:00.000000,128.18959,32.583136,71,-86.92,10.84,189.75,194.89,38,KG_0033164_27_71,254.07172,C4,信道干扰
LOC_ID_I48S4IYBZQ_09,ID_I48S4IYBZQ,2025-05-07 14:09:01.000000,128.18959,32.583136,71,-85.98,10.11,676.72,199.7,4,KG_0033164_27_71,254.07172,C4,信道干扰
LOC_ID_H5TDGBGZGW_00,ID_H5TDGBGZGW,2025-05-07 14:15:22.000000,128.18691,32.584055,330,-86.8,21.51,677.76,208.83,33,KG_0033164_4_330,91.291996,C3,信道干扰
LOC_ID_H5TDGBGZGW_01,ID_H5TDGBGZGW,2025-05-07 14:15:23.000000,128.18691,32.584055,330,-87.69,22.17,1126.34,206.41,16,KG_0033164_4_330,91.291996,C3,信道干扰
LOC_ID_H5TDGBGZGW_02,ID_H5TDGBGZGW,2025-05-07 14:15:24.000000,128.18587,32.585626,330,-85.31,22.08,270.69,204.41,36,KG_0033164_4_330,145.32984,C3,信道干扰
LOC_ID_H5TDGBGZGW_03,ID_H5TDGBGZGW,2025-05-07 14:15:25.000000,128.18691,32.584055,330,-86.04,21.48,338.15,197.54,27,KG_0033164_4_330,91.291996,C3,信道干扰
LOC_ID_H5TDGBGZGW_04,ID_H5TDGBGZGW,2025-05-07 14:15:26.000000,128.18691,32.584055,591,-87.68,21.67,531.24,195.74,0,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_H5TDGBGZGW_05,ID_H5TDGBGZGW,2025-05-07 14:15:27.000000,128.18691,32.584055,591,-83.41,23.7,600.83,198.45,10,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_H5TDGBGZGW_06,ID_H5TDGBGZGW,2025-05-07 14:15:28.000000,128.18691,32.584055,591,-86.05,23.04,915.3,196.95,22,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_H5TDGBGZGW_07,ID_H5TDGBGZGW,2025-05-07 14:15:29.000000,128.18691,32.584055,591,-84.59,22.07,838.15,182.99,4,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_H5TDGBGZGW_08,ID_H5TDGBGZGW,2025-05-07 14:15:30.000000,128.18691,32.584055,591,-85.38,22.3,825.33,194.47,22,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_H5TDGBGZGW_09,ID_H5TDGBGZGW,2025-05-07 14:15:31.000000,128.18691,32.584055,591,-85.94,23.97,624.83,200.84,12,KG_0033164_5_591,207.26471,C3,信道干扰
LOC_ID_ISLGKVCCAU_00,ID_ISLGKVCCAU,2025-05-07 14:56:32.000000,128.18458,32.581197,185,-76.56,24.59,1333.4,210.08,16,KG_0033164_29_185,84.868483,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_01,ID_ISLGKVCCAU,2025-05-07 14:56:33.000000,128.18457,32.581204,185,-74.32,29.57,1279.38,209.75,23,KG_0033164_29_185,85.567593,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_02,ID_ISLGKVCCAU,2025-05-07 14:56:34.000000,128.18456,32.581204,185,-70.73,27.98,1252.24,210.11,23,KG_0033164_29_185,86.127017,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_03,ID_ISLGKVCCAU,2025-05-07 14:56:35.000000,128.18456,32.581223,185,-81.55,23.03,1215.59,208.29,31,KG_0033164_29_185,85.046919,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_04,ID_ISLGKVCCAU,2025-05-07 14:56:36.000000,128.18455,32.581246,185,-78.5,25.09,481.26,210.1,16,KG_0033164_29_185,84.368388,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_05,ID_ISLGKVCCAU,2025-05-07 14:56:37.000000,128.18456,32.581277,185,-81.34,19.45,425.84,210.23,13,KG_0033164_29_185,82.196452,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_06,ID_ISLGKVCCAU,2025-05-07 14:56:38.000000,128.1838,32.581463,591,-86.67,7.8,301.41,209.71,24,KG_0033164_5_591,582.07966,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_07,ID_ISLGKVCCAU,2025-05-07 14:56:39.000000,128.1846,32.581364,591,-87.55,7.46,194.59,189.59,39,KG_0033164_5_591,557.4649,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_08,ID_ISLGKVCCAU,2025-05-07 14:56:40.000000,128.18463,32.581414,591,-86.55,8.82,691.5,202.56,37,KG_0033164_5_591,551.24475,C1,信号中断/覆盖退化
LOC_ID_ISLGKVCCAU_09,ID_ISLGKVCCAU,2025-05-07 14:56:41.000000,128.18466,32.581474,591,-83.94,11.61,736.32,198.4,22,KG_0033164_5_591,544.04325,C1,信号中断/覆盖退化
LOC_ID_LI6VMFM1VG_00,ID_LI6VMFM1VG,2025-05-07 11:27:25.000000,128.19505,32.580955,482,-83.41,10.16,807.44,191.79,15,KG_0033917_15_482,131.49771,C4,信道干扰
LOC_ID_LI6VMFM1VG_01,ID_LI6VMFM1VG,2025-05-07 11:27:26.000000,128.19501,32.580986,482,-78.25,12.36,1037.95,208.92,11,KG_0033917_15_482,133.57252,C4,信道干扰
LOC_ID_LI6VMFM1VG_02,ID_LI6VMFM1VG,2025-05-07 11:27:27.000000,128.19497,32.581012,482,-81.87,7.28,316.54,208.06,19,KG_0033917_15_482,135.44984,C4,信道干扰
LOC_ID_LI6VMFM1VG_03,ID_LI6VMFM1VG,2025-05-07 11:27:28.000000,128.19492,32.581044,482,-88.22,9.43,270.43,206.34,23,KG_0033917_15_482,137.82583,C4,信道干扰
LOC_ID_LI6VMFM1VG_04,ID_LI6VMFM1VG,2025-05-07 11:27:29.000000,128.19487,32.581075,462,-85.16,6.97,169.8,180,16,KG_0033917_26_462,152.20762,C4,信道干扰
LOC_ID_LI6VMFM1VG_05,ID_LI6VMFM1VG,2025-05-07 11:27:30.000000,128.19483,32.581106,462,-83.96,5.28,316.37,211.03,25,KG_0033917_26_462,154.96451,C4,信道干扰
LOC_ID_LI6VMFM1VG_06,ID_LI6VMFM1VG,2025-05-07 11:27:31.000000,128.19479,32.581137,462,-82.75,5.88,673.37,211.04,12,KG_0033917_26_462,157.90438,C4,信道干扰
LOC_ID_LI6VMFM1VG_07,ID_LI6VMFM1VG,2025-05-07 11:27:32.000000,128.19474,32.581168,462,-83.9,2.98,664.01,211.3,28,KG_0033917_26_462,160.82972,C4,信道干扰
LOC_ID_LI6VMFM1VG_08,ID_LI6VMFM1VG,2025-05-07 11:27:33.000000,128.19471,32.581187,462,-84.11,1.17,745.22,211.33,1,KG_0033917_26_462,162.65561,C4,信道干扰
LOC_ID_LI6VMFM1VG_09,ID_LI6VMFM1VG,2025-05-07 11:27:34.000000,128.19466,32.581218,462,-85.06,2.22,704.79,210.95,3,KG_0033917_26_462,165.8334,C4,信道干扰
LOC_ID_4U70K20UJ9_00,ID_4U70K20UJ9,2025-05-07 14:04:52.000000,128.19091,32.585407,333,-73.91,11,734.13,210.58,2,KG_0033237_15_333,139.88511,C4,信道干扰
LOC_ID_4U70K20UJ9_01,ID_4U70K20UJ9,2025-05-07 14:04:53.000000,128.19091,32.585407,333,-70.75,12.22,764.28,206.74,28,KG_0033237_15_333,139.88511,C4,信道干扰
LOC_ID_4U70K20UJ9_02,ID_4U70K20UJ9,2025-05-07 14:04:54.000000,128.19091,32.585407,333,-70.94,12.1,951.12,203.03,14,KG_0033237_15_333,139.88511,C4,信道干扰
LOC_ID_4U70K20UJ9_03,ID_4U70K20UJ9,2025-05-07 14:04:55.000000,128.19091,32.585407,333,-72.2,11.09,819.33,208.44,23,KG_0033237_15_333,139.88511,C4,信道干扰
LOC_ID_4U70K20UJ9_04,ID_4U70K20UJ9,2025-05-07 14:04:56.000000,128.19091,32.585407,333,-73.96,9.42,776.08,201.78,32,KG_0033237_15_333,139.88511,C4,信道干扰
LOC_ID_4U70K20UJ9_05,ID_4U70K20UJ9,2025-05-07 14:04:57.000000,128.19091,32.5854,333,-75.54,5.83,239.8,178.78,0,KG_0033237_15_333,140.39591,C4,信道干扰
LOC_ID_4U70K20UJ9_06,ID_4U70K20UJ9,2025-05-07 14:04:58.000000,128.19089,32.585407,333,-79.89,0.65,256.89,199.8,24,KG_0033237_15_333,139.06653,C4,信道干扰
LOC_ID_4U70K20UJ9_07,ID_4U70K20UJ9,2025-05-07 14:04:59.000000,128.19087,32.585407,502,-85.53,-3.33,151.19,209.38,18,KG_0033237_24_502,161.26841,C4,信道干扰
LOC_ID_4U70K20UJ9_08,ID_4U70K20UJ9,2025-05-07 14:05:00.000000,128.19083,32.58542,502,-78.2,-0.49,156.64,182.07,31,KG_0033237_24_502,157.60113,C4,信道干扰
LOC_ID_4U70K20UJ9_09,ID_4U70K20UJ9,2025-05-07 14:05:01.000000,128.1908,32.585427,502,-81.29,-0.5,996.56,202.99,37,KG_0033237_24_502,154.78639,C4,信道干扰
LOC_ID_R7ECN3SQYB_00,ID_R7ECN3SQYB,2025-05-07 15:14:22.000000,128.18733,32.582315,217,-88.34,20.17,1188.72,211.03,35,KG_0033317_13_217,191.82337,C3,信道干扰
LOC_ID_R7ECN3SQYB_01,ID_R7ECN3SQYB,2025-05-07 15:14:23.000000,128.18733,32.582315,217,-87.16,20.2,1086.81,210.77,12,KG_0033317_13_217,191.82337,C3,信道干扰
LOC_ID_R7ECN3SQYB_02,ID_R7ECN3SQYB,2025-05-07 15:14:24.000000,128.18733,32.582315,217,-86.4,20.07,1025.33,210.52,34,KG_0033317_13_217,191.82337,C3,信道干扰
LOC_ID_R7ECN3SQYB_03,ID_R7ECN3SQYB,2025-05-07 15:14:25.000000,128.18733,32.582315,217,-89.25,20.07,365.2,210.58,30,KG_0033317_13_217,191.82337,C3,信道干扰
LOC_ID_R7ECN3SQYB_04,ID_R7ECN3SQYB,2025-05-07 15:14:26.000000,128.18733,32.582315,217,-86.1,20.05,341.75,210.54,34,KG_0033317_13_217,191.82337,C3,信道干扰
LOC_ID_R7ECN3SQYB_05,ID_R7ECN3SQYB,2025-05-07 15:14:27.000000,128.18733,32.582315,96,-88.04,20.14,577.71,210.93,19,KG_0033317_14_96,358.31051,C3,信道干扰
LOC_ID_R7ECN3SQYB_06,ID_R7ECN3SQYB,2025-05-07 15:14:28.000000,128.18733,32.582315,96,-86.55,20.36,607.75,209.98,25,KG_0033317_14_96,358.31051,C3,信道干扰
LOC_ID_R7ECN3SQYB_07,ID_R7ECN3SQYB,2025-05-07 15:14:29.000000,128.18733,32.582315,96,-89.48,20.58,772.66,193,1,KG_0033317_14_96,358.31051,C3,信道干扰
LOC_ID_R7ECN3SQYB_08,ID_R7ECN3SQYB,2025-05-07 15:14:30.000000,128.18733,32.582315,96,-87.2,20.51,799.28,211.02,14,KG_0033317_14_96,358.31051,C3,信道干扰
LOC_ID_R7ECN3SQYB_09,ID_R7ECN3SQYB,2025-05-07 15:14:31.000000,128.18733,32.582315,96,-89.01,20.51,976.53,210.85,20,KG_0033317_14_96,358.31051,C3,信道干扰
LOC_ID_RWKSAOPQQB_00,ID_RWKSAOPQQB,2025-05-07 13:34:02.000000,128.19132,32.58735,418,-85.62,12.17,613.68,185.2,22,KG_0033237_17_418,109.1588,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_01,ID_RWKSAOPQQB,2025-05-07 13:34:03.000000,128.19132,32.58735,418,-87.41,12.8,683.69,201.82,21,KG_0033237_17_418,109.1588,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_02,ID_RWKSAOPQQB,2025-05-07 13:34:04.000000,128.19132,32.58735,418,-86.43,12.51,696.36,205.17,10,KG_0033237_17_418,109.1588,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_03,ID_RWKSAOPQQB,2025-05-07 13:34:05.000000,128.19132,32.58735,418,-86.23,13.1,1118.61,199.4,33,KG_0033237_17_418,109.1588,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_04,ID_RWKSAOPQQB,2025-05-07 13:34:06.000000,128.19132,32.58735,480,-87.78,13.17,284.04,208.44,4,KG_0033984_4_480,2616.0917,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_05,ID_RWKSAOPQQB,2025-05-07 13:34:07.000000,128.19132,32.58735,480,-87.17,13.86,215.69,190.77,3,KG_0033984_4_480,2616.0917,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_06,ID_RWKSAOPQQB,2025-05-07 13:34:08.000000,128.19132,32.58735,480,-87.2,15.04,253.74,193.35,32,KG_0033984_4_480,2616.0917,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_07,ID_RWKSAOPQQB,2025-05-07 13:34:09.000000,128.19132,32.58735,480,-88.75,13.71,286.62,190.95,14,KG_0033984_4_480,2616.0917,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_08,ID_RWKSAOPQQB,2025-05-07 13:34:10.000000,128.19132,32.58735,333,-82.52,11.93,668.77,202.03,26,KG_0033237_15_333,77.731141,C2,信号中断/覆盖退化
LOC_ID_RWKSAOPQQB_09,ID_RWKSAOPQQB,2025-05-07 13:34:11.000000,128.19132,32.58735,333,-85.66,11.49,687.36,189.34,29,KG_0033237_15_333,77.731141,C2,信号中断/覆盖退化
LOC_ID_TFTLU6UL5I_00,ID_TFTLU6UL5I,2025-05-07 11:12:25.000000,128.18919,32.579336,712,-82.11,3.84,664.85,209.29,11,KG_0034038_4_712,118.48902,C3,信道干扰
LOC_ID_TFTLU6UL5I_01,ID_TFTLU6UL5I,2025-05-07 11:12:26.000000,128.18922,32.579317,712,-87.72,7.77,664.68,208.36,24,KG_0034038_4_712,120.57071,C3,信道干扰
LOC_ID_TFTLU6UL5I_02,ID_TFTLU6UL5I,2025-05-07 11:12:27.000000,128.18927,32.579297,712,-88.39,2.48,287.77,210.72,26,KG_0034038_4_712,124.80375,C3,信道干扰
LOC_ID_TFTLU6UL5I_03,ID_TFTLU6UL5I,2025-05-07 11:12:28.000000,128.18931,32.579274,712,-83.95,6.7,359.77,208.82,7,KG_0034038_4_712,127.57952,C3,信道干扰
LOC_ID_TFTLU6UL5I_04,ID_TFTLU6UL5I,2025-05-07 11:12:29.000000,128.18936,32.579242,258,-89.6,4.59,540.24,205.44,28,KG_0034038_2_258,131.3525,C3,信道干扰
LOC_ID_TFTLU6UL5I_05,ID_TFTLU6UL5I,2025-05-07 11:12:30.000000,128.18939,32.579223,258,-88.83,5.62,547.55,205.57,26,KG_0034038_2_258,134.27924,C3,信道干扰
LOC_ID_TFTLU6UL5I_06,ID_TFTLU6UL5I,2025-05-07 11:12:31.000000,128.18942,32.579216,258,-86.76,7.15,967.97,208.43,1,KG_0034038_2_258,136.86566,C3,信道干扰
LOC_ID_TFTLU6UL5I_07,ID_TFTLU6UL5I,2025-05-07 11:12:32.000000,128.18943,32.579203,258,-84.98,5.79,896.54,206.11,5,KG_0034038_2_258,137.98512,C3,信道干扰
LOC_ID_TFTLU6UL5I_08,ID_TFTLU6UL5I,2025-05-07 11:12:33.000000,128.18945,32.579192,258,-87.92,5.68,834.74,201.8,7,KG_0034038_2_258,139.14732,C3,信道干扰
LOC_ID_TFTLU6UL5I_09,ID_TFTLU6UL5I,2025-05-07 11:12:34.000000,128.18946,32.579184,258,-86.86,6.98,739.21,205.57,34,KG_0034038_2_258,139.70438,C3,信道干扰
LOC_ID_C9XEECUPI5_00,ID_C9XEECUPI5,2025-05-07 13:21:42.000000,128.19237,32.582858,696,-84.81,8.94,1196.97,211.33,26,KG_0033918_52_696,37.710979,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_01,ID_C9XEECUPI5,2025-05-07 13:21:43.000000,128.19215,32.582428,696,-83.84,10,1103.39,199.86,11,KG_0033918_52_696,14.52478,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_02,ID_C9XEECUPI5,2025-05-07 13:21:44.000000,128.19238,32.582807,696,-81.38,11.34,1173.81,203.2,11,KG_0033918_52_696,33.385712,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_03,ID_C9XEECUPI5,2025-05-07 13:21:45.000000,128.19239,32.582784,696,-82.19,9.66,1198.68,210.52,5,KG_0033918_52_696,32.017263,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_04,ID_C9XEECUPI5,2025-05-07 13:21:46.000000,128.19239,32.582765,696,-85.41,8.14,1160.16,211.1,10,KG_0033918_52_696,30.348555,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_05,ID_C9XEECUPI5,2025-05-07 13:21:47.000000,128.19239,32.582746,696,-85.55,7.92,470.23,210.78,72,KG_0033918_52_696,28.738328,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_06,ID_C9XEECUPI5,2025-05-07 13:21:48.000000,128.19238,32.582735,696,-85.59,5.79,522.24,210.87,51,KG_0033918_52_696,26.891234,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_07,ID_C9XEECUPI5,2025-05-07 13:21:49.000000,128.19237,32.582727,338,-89.54,6.75,493.82,210.99,79,KG_0033918_26_338,32.284014,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_08,ID_C9XEECUPI5,2025-05-07 13:21:50.000000,128.19236,32.582716,338,-83.74,7.68,559.58,211.31,77,KG_0033918_26_338,30.891431,C7,信号中断/覆盖退化
LOC_ID_C9XEECUPI5_09,ID_C9XEECUPI5,2025-05-07 13:21:51.000000,128.19236,32.582704,338,-81.9,11.66,1386.53,211.31,17,KG_0033918_26_338,29.494376,C7,信号中断/覆盖退化
LOC_ID_31QXRR15UV_00,ID_31QXRR15UV,2025-05-07 14:20:12.000000,128.18692,32.584056,330,-85.79,23.51,864.7,206.8,7,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_01,ID_31QXRR15UV,2025-05-07 14:20:13.000000,128.18692,32.584056,330,-88.75,24.35,782.19,202.97,2,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_02,ID_31QXRR15UV,2025-05-07 14:20:14.000000,128.18692,32.584056,330,-87.37,25.22,848.42,206.06,2,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_03,ID_31QXRR15UV,2025-05-07 14:20:15.000000,128.18692,32.584056,330,-84.62,24.76,920.43,209.04,27,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_04,ID_31QXRR15UV,2025-05-07 14:20:16.000000,128.18692,32.584056,330,-84.13,25.26,878.32,208.29,14,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_05,ID_31QXRR15UV,2025-05-07 14:20:17.000000,128.18692,32.584056,330,-86.7,25.76,334.56,206.21,31,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_06,ID_31QXRR15UV,2025-05-07 14:20:18.000000,128.18692,32.584056,330,-88.77,24.58,353.72,209.56,32,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_31QXRR15UV_07,ID_31QXRR15UV,2025-05-07 14:20:19.000000,128.18692,32.584056,591,-85.37,25.24,522.32,207.18,1,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_31QXRR15UV_08,ID_31QXRR15UV,2025-05-07 14:20:20.000000,128.18692,32.584056,591,-89.07,25.43,527.07,210.53,6,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_31QXRR15UV_09,ID_31QXRR15UV,2025-05-07 14:20:21.000000,128.18692,32.584056,591,-89.11,25.56,969.97,208.86,8,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_T32HAJ2VTX_00,ID_T32HAJ2VTX,2025-05-07 11:29:15.000000,128.19461,32.581425,477,-77.65,7.96,807.21,205.22,25,KG_0033918_25_477,105.48139,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_01,ID_T32HAJ2VTX,2025-05-07 11:29:16.000000,128.19458,32.581384,477,-76.63,5.94,889.54,199.72,0,KG_0033918_25_477,108.67605,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_02,ID_T32HAJ2VTX,2025-05-07 11:29:17.000000,128.19456,32.581358,477,-77.36,3.32,823.12,201.79,32,KG_0033918_25_477,110.70378,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_03,ID_T32HAJ2VTX,2025-05-07 11:29:18.000000,128.19454,32.581335,462,-79.19,-0.02,304.49,201.81,23,KG_0033917_26_462,2681.518,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_04,ID_T32HAJ2VTX,2025-05-07 11:29:19.000000,128.19454,32.581327,462,-83.25,-2.69,317.28,209.6,15,KG_0033917_26_462,2681.5444,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_05,ID_T32HAJ2VTX,2025-05-07 11:29:20.000000,128.19453,32.581316,462,-89.18,0.23,326.77,209.16,7,KG_0033917_26_462,2682.1067,C2,信号中断/覆盖退化
LOC_ID_T32HAJ2VTX_06,ID_T32HAJ2VTX,2025-05-07 11:29:21.000000,128.19454,32.581304,462,-86.08,1.08,337.6,198.13,36,KG_0033917_26_462,2681.3533,C2,信号中断/覆盖退化
